"TIME","GEO","UNIT","Value","Flag and Footnotes"
"2010","Bulgaria","Million euro","38,044.13",""
"2010","Severna i yugoiztochna Bulgaria","Million euro","14,389.89",""
"2010","Severozapaden","Million euro","2,772.1",""
"2010","Severen tsentralen","Million euro","2,988.77",""
"2010","Severoiztochen","Million euro","4,017.45",""
"2010","Yugoiztochen","Million euro","4,611.58",""
"2010","Yugozapadna i yuzhna tsentralna Bulgaria","Million euro","23,654.24",""
"2010","Yugozapaden","Million euro","18,294.58",""
"2010","Yuzhen tsentralen","Million euro","5,359.66",""
"2010","Czechia","Million euro","156,718.24",""
"2010","Cesko","Million euro","156,718.24",""
"2010","Praha","Million euro","40,265.86",""
"2010","Strední Cechy","Million euro","16,629.81",""
"2010","Jihozápad","Million euro","15,874.45",""
"2010","Severozápad","Million euro","13,178.67",""
"2010","Severovýchod","Million euro","18,523.7",""
"2010","Jihovýchod","Million euro","22,273.7",""
"2010","Strední Morava","Million euro","14,595.73",""
"2010","Moravskoslezsko","Million euro","15,376.32",""
"2010","Denmark","Million euro","243,165.44",""
"2010","Danmark","Million euro","235,518.55",""
"2010","Hovedstaden","Million euro","93,399.91",""
"2010","Sjælland","Million euro","24,547.41",""
"2010","Syddanmark","Million euro","47,069.35",""
"2010","Midtjylland","Million euro","49,135.59",""
"2010","Nordjylland","Million euro","21,366.13",""
"2010","Extra-Regio NUTS 1","Million euro","7,646.89",""
"2010","Extra-Regio NUTS 2","Million euro","7,646.89",""
"2010","Germany (until 1990 former territory of the FRG)","Million euro","2,564,400",""
"2010","Baden-Württemberg","Million euro","382,020.12","e"
"2010","Stuttgart","Million euro","158,881.1","e"
"2010","Karlsruhe","Million euro","97,852.16","e"
"2010","Freiburg","Million euro","65,450.67","e"
"2010","Tübingen","Million euro","59,836.19","e"
"2010","Bayern","Million euro","447,479.3","e"
"2010","Oberbayern","Million euro","192,501.5","e"
"2010","Niederbayern","Million euro","36,362.27","e"
"2010","Oberpfalz","Million euro","34,346.85","e"
"2010","Oberfranken","Million euro","30,458.91","e"
"2010","Mittelfranken","Million euro","57,805.45","e"
"2010","Unterfranken","Million euro","40,858.82","e"
"2010","Schwaben","Million euro","55,145.51","e"
"2010","Berlin","Million euro","102,587.27","e"
"2010","Berlin","Million euro","102,587.27","e"
"2010","Brandenburg","Million euro","55,724.79","e"
"2010","Brandenburg","Million euro","55,724.79","e"
"2010","Bremen","Million euro","26,465.33","e"
"2010","Bremen","Million euro","26,465.33","e"
"2010","Hamburg","Million euro","94,029.05","e"
"2010","Hamburg","Million euro","94,029.05","e"
"2010","Hessen","Million euro","226,368.09","e"
"2010","Darmstadt","Million euro","162,703.05","e"
"2010","Gießen","Million euro","28,260.66","e"
"2010","Kassel","Million euro","35,404.37","e"
"2010","Mecklenburg-Vorpommern","Million euro","34,891.46","e"
"2010","Mecklenburg-Vorpommern","Million euro","34,891.46","e"
"2010","Niedersachsen","Million euro","221,883","e"
"2010","Braunschweig","Million euro","50,629.04","e"
"2010","Hannover","Million euro","65,191.71","e"
"2010","Lüneburg","Million euro","36,932.42","e"
"2010","Weser-Ems","Million euro","69,129.84","e"
"2010","Nordrhein-Westfalen","Million euro","562,219.93","e"
"2010","Düsseldorf","Million euro","179,115.1","e"
"2010","Köln","Million euro","149,410.75","e"
"2010","Münster","Million euro","71,135.97","e"
"2010","Detmold","Million euro","60,449.6","e"
"2010","Arnsberg","Million euro","102,108.51","e"
"2010","Rheinland-Pfalz","Million euro","113,613.33","e"
"2010","Koblenz","Million euro","40,184.29","e"
"2010","Trier","Million euro","12,607.9","e"
"2010","Rheinhessen-Pfalz","Million euro","60,821.15","e"
"2010","Saarland","Million euro","30,044.68","e"
"2010","Saarland","Million euro","30,044.68","e"
"2010","Sachsen","Million euro","94,414.95","e"
"2010","Dresden","Million euro","37,476.61","e"
"2010","Chemnitz","Million euro","32,961.41","e"
"2010","Leipzig","Million euro","23,976.92","e"
"2010","Sachsen-Anhalt","Million euro","51,124.4","e"
"2010","Sachsen-Anhalt","Million euro","51,124.4","e"
"2010","Schleswig-Holstein","Million euro","73,598.91","e"
"2010","Schleswig-Holstein","Million euro","73,598.91","e"
"2010","Thüringen","Million euro","47,936.15","e"
"2010","Thüringen","Million euro","47,936.15","e"
"2010","Estonia","Million euro","14,863.09",""
"2010","Eesti","Million euro","14,863.09",""
"2010","Eesti","Million euro","14,863.09",""
"2010","Ireland","Million euro","167,732.3",""
"2010","Éire/Ireland","Million euro","167,732.3",""
"2010","Northern and Western","Million euro","20,758.13",""
"2010","Southern","Million euro","52,941.83",""
"2010","Eastern and Midland","Million euro","94,032.36",""
"2010","Greece","Million euro","226,031.4",""
"2010","Voreia Ellada","Million euro","49,456.54",""
"2010","Anatoliki Makedonia, Thraki","Million euro","9,197.63",""
"2010","Kentriki Makedonia","Million euro","30,347.85",""
"2010","Dytiki Makedonia","Million euro","4,980.91",""
"2010","Ipeiros","Million euro","4,930.15",""
"2010","Kentriki Ellada","Million euro","44,832.18",""
"2010","Thessalia","Million euro","10,835.33",""
"2010","Ionia Nisia","Million euro","3,992.38",""
"2010","Dytiki Ellada","Million euro","10,671.39",""
"2010","Sterea Ellada","Million euro","9,903.18",""
"2010","Peloponnisos","Million euro","9,429.89",""
"2010","Attiki","Million euro","110,462.13",""
"2010","Attiki","Million euro","110,462.13",""
"2010","Nisia Aigaiou, Kriti","Million euro","21,280.55",""
"2010","Voreio Aigaio","Million euro","3,184.47",""
"2010","Notio Aigaio","Million euro","7,236.17",""
"2010","Kriti","Million euro","10,859.92",""
"2010","Spain","Million euro","1,072,709",""
"2010","Noroeste (ES)","Million euro","92,337.67",""
"2010","Galicia","Million euro","56,767.16",""
"2010","Principado de Asturias","Million euro","22,733.64",""
"2010","Cantabria","Million euro","12,836.86",""
"2010","Noreste (ES)","Million euro","124,460.84",""
"2010","País Vasco","Million euro","64,680.67",""
"2010","Comunidad Foral de Navarra","Million euro","17,973.57",""
"2010","La Rioja","Million euro","7,977.73",""
"2010","Aragón","Million euro","33,828.88",""
"2010","Comunidad de Madrid","Million euro","197,145.37",""
"2010","Comunidad de Madrid","Million euro","197,145.37",""
"2010","Centro (ES)","Million euro","111,812.29",""
"2010","Castilla y León","Million euro","54,970.02",""
"2010","Castilla-la Mancha","Million euro","38,706.52",""
"2010","Extremadura","Million euro","18,135.75",""
"2010","Este (ES)","Million euro","329,442.43",""
"2010","Cataluña","Million euro","201,706.24",""
"2010","Comunidad Valenciana","Million euro","101,201.45",""
"2010","Illes Balears","Million euro","26,534.74",""
"2010","Sur (ES)","Million euro","175,659.16",""
"2010","Andalucía","Million euro","144,751.86",""
"2010","Región de Murcia","Million euro","27,912.8",""
"2010","Ciudad Autónoma de Ceuta (ES)","Million euro","1,578.35",""
"2010","Ciudad Autónoma de Melilla (ES)","Million euro","1,416.16",""
"2010","Canarias (ES)","Million euro","40,811.71",""
"2010","Canarias (ES)","Million euro","40,811.71",""
"2010","Extra-Regio NUTS 1","Million euro","1,039.53",""
"2010","Extra-Regio NUTS 2","Million euro","1,039.53",""
"2010","France","Million euro",":",""
"2010","Île de France","Million euro",":",""
"2010","Île de France","Million euro",":",""
"2010","Centre - Val de Loire","Million euro",":",""
"2010","Centre - Val de Loire","Million euro",":",""
"2010","Bourgogne - Franche-Comté","Million euro",":",""
"2010","Bourgogne","Million euro",":",""
"2010","Franche-Comté","Million euro",":",""
"2010","Normandie","Million euro",":",""
"2010","Basse-Normandie","Million euro",":",""
"2010","Haute-Normandie","Million euro",":",""
"2010","Nord-Pas-de-Calais - Picardie","Million euro",":",""
"2010","Nord-Pas-de-Calais","Million euro",":",""
"2010","Picardie","Million euro",":",""
"2010","Alsace - Champagne-Ardenne - Lorraine","Million euro",":",""
"2010","Alsace","Million euro",":",""
"2010","Champagne-Ardenne","Million euro",":",""
"2010","Lorraine","Million euro",":",""
"2010","Pays-de-la-Loire","Million euro",":",""
"2010","Pays-de-la-Loire","Million euro",":",""
"2010","Bretagne","Million euro",":",""
"2010","Bretagne","Million euro",":",""
"2010","Aquitaine - Limousin - Poitou-Charentes","Million euro",":",""
"2010","Aquitaine","Million euro",":",""
"2010","Limousin","Million euro",":",""
"2010","Poitou-Charentes","Million euro",":",""
"2010","Languedoc-Roussillon - Midi-Pyrénées","Million euro",":",""
"2010","Languedoc-Roussillon","Million euro",":",""
"2010","Midi-Pyrénées","Million euro",":",""
"2010","Auvergne - Rhône-Alpes","Million euro",":",""
"2010","Auvergne","Million euro",":",""
"2010","Rhône-Alpes","Million euro",":",""
"2010","Provence-Alpes-Côte d'Azur","Million euro",":",""
"2010","Provence-Alpes-Côte d'Azur","Million euro",":",""
"2010","Corse","Million euro",":",""
"2010","Corse","Million euro",":",""
"2010","RUP FR - Régions ultrapériphériques françaises","Million euro",":",""
"2010","Guadeloupe","Million euro",":",""
"2010","Martinique","Million euro",":",""
"2010","Guyane","Million euro",":",""
"2010","La Réunion","Million euro",":",""
"2010","Mayotte","Million euro",":",""
"2010","Extra-Regio NUTS 1","Million euro",":",""
"2010","Extra-Regio NUTS 2","Million euro",":",""
"2010","Croatia","Million euro","45,111.77","b"
"2010","Hrvatska","Million euro","45,111.77","b"
"2010","Jadranska Hrvatska","Million euro","14,280.81","b"
"2010","Kontinentalna Hrvatska","Million euro","30,830.96","b"
"2010","Italy","Million euro","1,611,279",""
"2010","Nord-Ovest","Million euro","524,258.26",""
"2010","Piemonte","Million euro","125,841.39",""
"2010","Valle d'Aosta/Vallée d'Aoste","Million euro","4,506.23",""
"2010","Liguria","Million euro","46,884.68",""
"2010","Lombardia","Million euro","347,026.07",""
"2010","Nord-Est","Million euro","356,844.71",""
"2010","Provincia Autonoma di Bolzano/Bozen","Million euro","19,161.9",""
"2010","Provincia Autonoma di Trento","Million euro","17,676.61",""
"2010","Veneto","Million euro","145,348.38",""
"2010","Friuli-Venezia Giulia","Million euro","35,317.71",""
"2010","Emilia-Romagna","Million euro","139,340.11",""
"2010","Centro (IT)","Million euro","352,642.7",""
"2010","Toscana","Million euro","105,595.77",""
"2010","Umbria","Million euro","22,039.94",""
"2010","Marche","Million euro","40,089.43",""
"2010","Lazio","Million euro","184,917.56",""
"2010","Sud","Million euro","253,389.46",""
"2010","Abruzzo","Million euro","30,709.89",""
"2010","Molise","Million euro","6,580.11",""
"2010","Campania","Million euro","101,857.31",""
"2010","Puglia","Million euro","70,284.87",""
"2010","Basilicata","Million euro","10,843.07",""
"2010","Calabria","Million euro","33,114.45",""
"2010","Isole","Million euro","122,630.32",""
"2010","Sicilia","Million euro","89,340.82",""
"2010","Sardegna","Million euro","33,289.5",""
"2010","Extra-Regio NUTS 1","Million euro","1,513.54",""
"2010","Extra-Regio NUTS 2","Million euro","1,513.54",""
"2010","Cyprus","Million euro","19,409.97",""
"2010","Kypros","Million euro","19,409.97",""
"2010","Kypros","Million euro","19,409.97",""
"2010","Latvia","Million euro","17,817.66",""
"2010","Latvija","Million euro","17,788.44",""
"2010","Latvija","Million euro","17,788.44",""
"2010","Extra-Regio NUTS 1","Million euro","29.22",""
"2010","Extra-Regio NUTS 2","Million euro","29.22",""
"2010","Lithuania","Million euro","27,955.33","b"
"2010","Lietuva","Million euro","27,955.33","b"
"2010","Sostines regionas","Million euro","10,772.92","b"
"2010","Vidurio ir vakaru Lietuvos regionas","Million euro","17,182.52","b"
"2010","Luxembourg","Million euro","40,177.81",""
"2010","Luxembourg","Million euro","40,177.81",""
"2010","Luxembourg","Million euro","40,177.81",""
"2010","Hungary","Million euro","98,986.77",""
"2010","Közép-Magyarország","Million euro","48,117.56",""
"2010","Budapest","Million euro","37,443.07",""
"2010","Pest","Million euro","10,674.49",""
"2010","Dunántúl","Million euro","25,789.92",""
"2010","Közép-Dunántúl","Million euro","9,413",""
"2010","Nyugat-Dunántúl","Million euro","10,084.32",""
"2010","Dél-Dunántúl","Million euro","6,292.61",""
"2010","Alföld és Észak","Million euro","25,079.29",""
"2010","Észak-Magyarország","Million euro","7,088.3",""
"2010","Észak-Alföld","Million euro","9,349.46",""
"2010","Dél-Alföld","Million euro","8,641.53",""
"2010","Extra-Regio NUTS 1","Million euro","0",""
"2010","Extra-Regio NUTS 2","Million euro","0",""
"2010","Malta","Million euro","6,599.51",""
"2010","Malta","Million euro","6,585.73",""
"2010","Malta","Million euro","6,585.73",""
"2010","Extra-Regio NUTS 1","Million euro","13.78",""
"2010","Extra-Regio NUTS 2","Million euro","13.78",""
"2010","Netherlands","Million euro","639,187",""
"2010","Noord-Nederland","Million euro","56,206.56",""
"2010","Groningen","Million euro","25,095.34",""
"2010","Friesland (NL)","Million euro","17,573.52",""
"2010","Drenthe","Million euro","13,537.7",""
"2010","Oost-Nederland","Million euro","111,158.75",""
"2010","Overijssel","Million euro","35,608.95",""
"2010","Gelderland","Million euro","64,062.28",""
"2010","Flevoland","Million euro","11,487.51",""
"2010","West-Nederland","Million euro","340,712",""
"2010","Utrecht","Million euro","59,306.33",""
"2010","Noord-Holland","Million euro","129,225.34",""
"2010","Zuid-Holland","Million euro","140,675.01",""
"2010","Zeeland","Million euro","11,505.32",""
"2010","Zuid-Nederland","Million euro","126,967.02",""
"2010","Noord-Brabant","Million euro","91,265.68",""
"2010","Limburg (NL)","Million euro","35,701.33",""
"2010","Extra-Regio NUTS 1","Million euro","4,142.67",""
"2010","Extra-Regio NUTS 2","Million euro","4,142.67",""
"2010","Austria","Million euro","295,896.6",""
"2010","Ostösterreich","Million euro","131,114.27",""
"2010","Burgenland (AT)","Million euro","6,698.37",""
"2010","Niederösterreich","Million euro","46,285.86",""
"2010","Wien","Million euro","78,130.05",""
"2010","Südösterreich","Million euro","54,158.24",""
"2010","Kärnten","Million euro","16,582.05",""
"2010","Steiermark","Million euro","37,576.18",""
"2010","Westösterreich","Million euro","110,496.14",""
"2010","Oberösterreich","Million euro","49,592.39",""
"2010","Salzburg","Million euro","21,867.34",""
"2010","Tirol","Million euro","25,591.4",""
"2010","Vorarlberg","Million euro","13,443.88",""
"2010","Extra-Regio NUTS 1","Million euro","129.07",""
"2010","Extra-Regio NUTS 2","Million euro","129.07",""
"2010","Poland","Million euro","361,803.89",""
"2010","Makroregion Poludniowy","Million euro","74,094.51",""
"2010","Malopolskie","Million euro","27,435.58",""
"2010","Slaskie","Million euro","46,658.93",""
"2010","Makroregion Pólnocno-Zachodni","Million euro","55,898.12",""
"2010","Wielkopolskie","Million euro","33,950.17",""
"2010","Zachodniopomorskie","Million euro","13,828.2",""
"2010","Lubuskie","Million euro","8,119.47",""
"2010","Makroregion Poludniowo-Zachodni","Million euro","38,747.18",""
"2010","Dolnoslaskie","Million euro","30,891.78",""
"2010","Opolskie","Million euro","7,855.12",""
"2010","Makroregion Pólnocny","Million euro","46,714.7",""
"2010","Kujawsko-Pomorskie","Million euro","16,343.94",""
"2010","Warminsko-Mazurskie","Million euro","9,900.5",""
"2010","Pomorskie","Million euro","20,470.26",""
"2010","Makroregion Centralny","Million euro","31,476.54",""
"2010","Lódzkie","Million euro","22,169.05",""
"2010","Swietokrzyskie","Million euro","9,307.48",""
"2010","Makroregion Wschodni","Million euro","36,293.76",""
"2010","Lubelskie","Million euro","14,130.96",""
"2010","Podkarpackie","Million euro","13,907.59",""
"2010","Podlaskie","Million euro","8,255.49",""
"2010","Makroregion Województwo Mazowieckie","Million euro","78,579.37",""
"2010","Warszawski stoleczny","Million euro","59,968.1",""
"2010","Mazowiecki regionalny","Million euro","18,611.27",""
"2010","Portugal","Million euro","179,610.8",""
"2010","Continente","Million euro","171,181.92",""
"2010","Norte","Million euro","50,753.4",""
